Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
13.1,0,4,117.3782,1997.0,2,0,1,1787.673
6.26,0,9,111.3228,2007.0,2,1,1,2431.5016
17.25,0,4,173.1764,2009.0,1,2,2,4466.1864
5.765,0,5,119.9098,2004.0,2,1,1,2048.6666
13.6,0,9,175.437,1987.0,0,2,1,1940.807
10.5,0,5,88.783,2007.0,2,1,1,2067.309
7.975,0,0,85.125,2002.0,2,1,1,2663.2
12.65,1,5,192.1846,2009.0,1,2,2,1146.5076
12.3,0,9,247.846,2002.0,2,1,1,3448.844
5.985,0,0,184.8924,2002.0,2,1,1,1665.8316
13.194406118776243,0,6,184.7266,1985.0,1,2,3,8114.7704
15.15,1,13,132.5284,1999.0,1,0,1,1713.7692
12.35,0,3,56.4246,1997.0,2,0,1,810.9444
14.3,0,5,84.9224,1997.0,2,0,1,1193.1136
8.695,0,9,93.4094,2004.0,2,1,1,856.8846
16.35,0,10,163.8842,1998.0,2,2,0,165.7842
6.135,1,0,151.3366,2002.0,2,1,1,1057.9562
19.5,0,9,185.0608,2002.0,2,1,1,2205.1296
9.5,1,13,182.3608,1987.0,0,2,1,2940.1728
8.895,0,7,235.8616,2004.0,2,1,1,3046.7008
18.25,0,5,196.8452,1997.0,2,0,1,3327.6684
21.35,0,3,258.3278,1998.0,2,2,0,520.6556
19.7,0,13,174.837,2004.0,2,1,1,2999.429
12.275211111111112,0,0,90.0804,1985.0,1,2,3,2113.2492
16.6,0,6,117.8466,2002.0,2,1,1,942.7728
13.23835812964931,0,4,74.0354,1985.0,2,0,0,75.2354
10.895,0,6,133.6284,1997.0,2,0,1,1581.9408
12.56932340425532,1,5,37.4506,1985.0,2,0,0,37.9506
13.17173943661972,0,8,151.3024,1985.0,2,0,0,151.8024
11.152361516034986,1,1,248.8092,1985.0,1,2,3,3486.1288
8.51,0,9,195.2478,2007.0,2,1,1,4262.4516
14.15,0,13,243.9828,1998.0,2,2,0,731.0484
6.65,0,6,128.8678,2004.0,2,1,1,1398.8458
15.25,1,13,177.966,1999.0,1,0,1,2336.958
18.25,0,5,196.5452,1987.0,0,2,1,2348.9424
13.194406118776243,1,6,196.8768,1985.0,1,2,3,7094.7648
16.0,1,5,87.4856,2004.0,2,1,1,1054.6272
19.2,0,9,127.831,2002.0,2,1,1,1298.31
12.15,0,9,117.815,2007.0,2,1,1,2330.3
8.895,0,5,208.9954,1999.0,1,0,1,4584.6988
10.895,0,4,263.4568,1998.0,2,2,0,527.3136
16.0,1,4,76.1986,2007.0,2,1,1,1869.5664
12.56932340425532,0,5,106.928,1985.0,1,2,3,2876.256
9.195,0,0,43.6744,2009.0,1,2,2,407.4696
11.35,1,6,201.0742,2009.0,1,2,2,2189.8162
10.0,0,8,144.0102,2007.0,2,1,1,1603.9122
9.395,0,11,82.4908,2004.0,2,1,1,2013.3792
11.788407960199004,0,14,95.9752,1985.0,2,0,0,95.8752
20.75,0,2,192.8478,1998.0,2,2,0,774.9912
9.8,0,10,128.402,2002.0,2,1,1,2403.538
5.695,0,5,258.5646,2009.0,1,2,2,4380.2982
18.2,0,6,37.819,2002.0,2,1,1,219.714
19.35,1,0,49.2034,1987.0,0,2,1,729.051
18.35,0,7,106.6938,2002.0,2,1,1,1393.5194
6.36,0,9,163.6526,2002.0,2,1,1,5262.4832
9.8,0,14,46.506,2009.0,1,2,2,372.848
12.275211111111112,1,0,99.9042,1985.0,1,2,3,3273.7386
13.3379766536965,0,9,231.7642,1985.0,1,2,3,5344.3766
6.635,1,5,39.7506,1987.0,0,2,1,303.6048
18.1,0,4,156.7288,1998.0,2,2,0,314.2576
8.93,0,9,56.0614,1998.0,2,2,0,276.307
8.3,0,6,38.9506,1987.0,0,2,1,721.0614
8.895,0,9,112.7544,2002.0,2,1,1,3467.4864
16.35,1,6,225.9062,1997.0,2,0,1,5416.9488
8.6,0,8,140.5154,2009.0,1,2,2,283.6308
13.3379766536965,0,9,160.2894,1985.0,2,0,0,323.5788
19.0,1,6,227.772,2007.0,2,1,1,5206.556
7.56,0,5,157.263,2002.0,2,1,1,2503.408
12.6,1,5,104.899,1987.0,0,2,1,1960.781
15.6,0,11,184.7924,1998.0,2,2,0,370.1848
8.71,0,3,49.5376,1998.0,2,2,0,95.8752
18.1,0,4,158.1288,1999.0,1,0,1,3299.7048
13.35,0,5,150.2392,2007.0,2,1,1,2684.5056
16.6,0,6,173.3738,1997.0,2,0,1,2085.2856
6.695,0,5,221.9456,2004.0,2,1,1,2210.456
13.194406118776243,1,6,47.4034,1985.0,1,2,3,2187.153
16.6,0,5,57.2614,1997.0,2,0,1,1049.9666
15.35,0,11,145.047,2004.0,2,1,1,2719.793
19.7,0,6,54.593,1998.0,2,2,0,56.593
14.3,0,0,78.6328,2007.0,2,1,1,231.6984
12.340829621380845,1,3,195.8426,1985.0,1,2,3,5734.5354
10.0,0,5,138.718,1987.0,0,2,1,1398.18
14.8,0,14,76.467,2004.0,2,1,1,1531.34
12.340829621380845,1,3,160.692,1985.0,2,0,0,319.584
8.71,1,4,43.8744,1999.0,1,0,1,633.8416
12.15,0,5,252.0698,1998.0,2,2,0,1014.6792
17.85,0,8,97.0094,2002.0,2,1,1,2094.6068
9.5,1,6,171.3448,1999.0,1,0,1,2386.2272
11.8,1,13,34.7558,2004.0,2,1,1,780.9834
14.1,0,3,139.8496,1997.0,2,0,1,1693.7952
13.23835812964931,0,4,168.4158,1985.0,2,0,0,334.2316
19.35,1,10,168.3816,1997.0,2,0,1,1342.2528
19.75,0,6,190.6872,2007.0,2,1,1,4916.2672
10.3,1,3,78.696,2007.0,2,1,1,1757.712
13.915723684210526,0,11,108.5912,1985.0,1,2,3,1637.868
12.865732002419843,0,13,84.925,1985.0,1,2,3,1747.725
10.8,0,4,193.4504,2007.0,2,1,1,2876.256
17.75,1,6,139.9838,2002.0,2,1,1,1966.7732
8.575,0,14,106.328,2009.0,1,2,2,958.752
19.1,0,4,40.2138,1998.0,2,2,0,81.2276
20.7,1,6,123.4388,1999.0,1,0,1,1238.388
12.865732002419843,0,13,157.892,1985.0,2,0,0,319.584
6.785,1,13,211.0928,2004.0,2,1,1,4418.2488
6.57,0,7,259.7278,1987.0,0,2,1,2863.6058
5.78,1,13,264.9568,2002.0,2,1,1,1845.5976
6.92,1,2,93.1804,1999.0,1,0,1,1561.9668
20.25,1,4,194.1162,1999.0,1,0,1,3848.324
13.65,0,6,149.005,2002.0,2,1,1,2097.27
13.5,1,13,81.596,2007.0,2,1,1,639.168
16.5,0,8,92.612,2009.0,1,2,2,559.272
16.7,1,13,146.5102,2002.0,2,1,1,2770.3938
8.68,0,5,99.7384,2009.0,1,2,2,295.6152
11.576204620462047,0,7,36.2506,1985.0,2,0,0,37.9506
7.235,0,13,115.2834,2009.0,1,2,2,1267.0174
16.75,1,14,39.3822,1997.0,2,0,1,353.5398
15.35,0,14,92.112,2004.0,2,1,1,1118.544
10.8,0,6,245.9144,1987.0,0,2,1,4655.2736
6.26,0,9,110.2228,1999.0,1,0,1,1547.3192
5.63,1,10,105.3306,1999.0,1,0,1,1045.306
6.92,1,2,91.8804,2007.0,2,1,1,275.6412
12.15,0,5,212.0928,2009.0,1,2,2,2735.1064
16.6,0,6,175.5738,2002.0,2,1,1,347.5476
9.195,0,13,182.7634,1997.0,2,0,1,3817.0314
19.0,0,13,104.3622,2004.0,2,1,1,1905.5196
9.395,0,13,83.825,2002.0,2,1,1,665.8
9.8,0,11,192.1478,1987.0,0,2,1,2324.9736
13.194406118776243,0,6,109.2228,1985.0,1,2,3,3205.1612
18.85,0,8,189.1846,1997.0,2,0,1,2101.9306
9.13,0,9,152.3024,2002.0,2,1,1,1821.6288
9.0,1,3,152.2024,2007.0,2,1,1,3643.2576
17.1,0,9,114.586,2004.0,2,1,1,2942.836
6.715,1,0,40.2454,1987.0,0,2,1,587.2356
5.82,0,9,167.779,1997.0,2,0,1,2886.243
18.7,0,6,110.2886,2002.0,2,1,1,2223.772
7.93,0,5,123.2414,2009.0,1,2,2,487.3656
18.75,0,9,211.7218,2007.0,2,1,1,5770.4886
12.865732002419843,0,13,117.7466,1985.0,1,2,3,1414.1592
5.0,0,14,188.853,1997.0,2,0,1,5502.837
7.445,0,0,76.8354,1997.0,2,0,1,2181.8266
20.85,0,13,193.9452,1997.0,2,0,1,1565.9616
20.85,0,10,115.1808,2009.0,1,2,2,1054.6272
19.2,0,5,112.9886,1999.0,1,0,1,1667.829
17.35,0,9,175.6712,1997.0,2,0,1,2812.3392
14.3,1,0,98.1726,2004.0,2,1,1,489.363
19.5,0,3,179.3002,2002.0,2,1,1,2865.6032
6.675,0,13,90.7462,2004.0,2,1,1,1665.8316
8.18,0,9,143.8154,2007.0,2,1,1,2694.4926
6.98,0,3,83.4934,1997.0,2,0,1,1555.9746
13.659757709251101,0,15,87.9172,1985.0,1,2,3,3836.3396
16.85,0,13,90.7488,2002.0,2,1,1,543.2928
14.8,0,8,196.3794,1987.0,0,2,1,1950.794
12.3,1,13,57.3562,1987.0,0,2,1,177.7686
7.435,0,15,206.9638,2002.0,2,1,1,1035.319
15.1,1,6,42.8796,2004.0,2,1,1,949.4308
9.195,1,13,160.5578,2007.0,2,1,1,1283.6624
10.1,0,7,59.9878,1987.0,0,2,1,484.7024
16.0,1,4,79.5986,1987.0,0,2,1,934.7832
17.7,1,6,48.1034,2002.0,2,1,1,534.6374
8.1,1,3,39.448,1999.0,1,0,1,878.856
20.6,0,0,120.1756,1999.0,1,0,1,1332.9316
20.35,0,9,127.9678,2009.0,1,2,2,3560.6984
8.195,0,0,93.1462,2009.0,1,2,2,647.8234
17.75,0,4,248.675,2002.0,2,1,1,4993.5
7.475,0,6,240.6854,2004.0,2,1,1,1691.7978
19.0,1,6,188.7214,2009.0,1,2,2,1695.7926
12.6,1,6,124.0072,1999.0,1,0,1,4042.7376
12.865732002419843,0,13,174.837,1985.0,1,2,3,4763.799
7.895,1,2,102.6332,2004.0,2,1,1,1640.5312
11.788407960199004,0,14,58.7904,1985.0,1,2,3,1288.9888
17.1,0,6,112.3886,2002.0,2,1,1,2334.9606
8.355,0,3,148.5418,2009.0,1,2,2,2207.127
12.56932340425532,1,5,145.2102,1985.0,2,0,0,437.4306
18.5,0,13,118.4124,1987.0,0,2,1,2370.248
13.194406118776243,1,6,189.9214,1985.0,1,2,3,5087.3778
8.975,1,3,101.899,1998.0,2,2,0,103.199
10.1,1,6,224.4088,1997.0,2,0,1,4697.8848
9.285,1,13,158.6578,1987.0,0,2,1,2406.867
11.6,1,4,238.3222,1997.0,2,0,1,5736.5328
12.865732002419843,0,13,183.4266,1985.0,1,2,3,7192.6374
12.5,0,10,220.7798,2009.0,1,2,2,6611.394
16.0,0,13,142.3496,2007.0,2,1,1,3246.4408
14.15,0,4,51.6982,2009.0,1,2,2,1262.3568
20.2,0,9,94.1462,2009.0,1,2,2,1758.3778
13.65,1,3,211.5902,2002.0,2,1,1,4672.5844
17.25,0,9,253.1724,2007.0,2,1,1,3775.086
5.655,0,14,147.4102,1999.0,1,0,1,2478.7734
20.75,1,5,182.2318,2004.0,2,1,1,3067.3406
5.175,1,13,105.4622,1987.0,0,2,1,3281.7282
20.0,1,6,46.2744,2007.0,2,1,1,1086.5856
11.8,0,6,46.5402,1998.0,2,2,0,229.701
16.75,1,3,102.8674,2002.0,2,1,1,1528.011
18.35,0,4,155.034,2009.0,1,2,2,1990.742
12.8,0,6,95.141,1997.0,2,0,1,868.869
19.75,0,9,103.0332,1997.0,2,0,1,1230.3984
8.75,1,6,187.6556,2009.0,1,2,2,938.778
13.3,0,4,234.03,2009.0,1,2,2,4194.54
18.85,0,9,194.6136,1987.0,0,2,1,1166.4816
9.695,1,13,222.9114,1999.0,1,0,1,5764.4964
20.7,0,6,37.5506,2004.0,2,1,1,113.8518
13.659757709251101,0,15,174.408,1985.0,1,2,3,7443.644
11.1,0,6,191.7846,2007.0,2,1,1,3057.3536
8.975,1,3,83.3224,1987.0,0,2,1,3579.3408
12.15,0,5,253.1698,2009.0,1,2,2,1522.0188
7.67,0,9,35.4216,1987.0,0,2,1,450.0808
13.8,1,6,76.9012,1987.0,0,2,1,607.2096
4.785,0,1,120.1098,1987.0,0,2,1,1325.6078
20.0,1,3,105.3622,1999.0,1,0,1,1270.3464
12.766103789126852,1,10,43.4112,1985.0,1,2,3,1107.8912
8.395,0,7,254.104,2009.0,1,2,2,3542.056
6.175,1,10,95.2752,2009.0,1,2,2,1534.0032
8.21,0,4,89.2198,1999.0,1,0,1,1308.297
19.7,0,6,55.393,2007.0,2,1,1,1471.418
19.6,0,9,89.6514,2009.0,1,2,2,1239.7196
7.5,0,8,175.3028,1997.0,2,0,1,3896.2616
5.845,1,5,214.4218,2009.0,1,2,2,1496.0526
11.395,0,8,151.6708,1987.0,0,2,1,3460.8284
7.17,1,6,132.1968,2009.0,1,2,2,2870.9296
5.75,1,4,114.7176,2007.0,2,1,1,1259.6936
15.5,1,6,178.2028,1998.0,2,2,0,177.1028
7.76,0,13,99.77,2004.0,2,1,1,798.96
13.65,1,3,212.9902,2007.0,2,1,1,3185.853
10.8,0,10,98.3042,1999.0,1,0,1,1488.063
11.1,0,6,189.2846,1999.0,1,0,1,5159.2842
12.865732002419843,0,13,182.0318,1985.0,1,2,3,5954.2494
12.8,1,10,226.8404,1999.0,1,0,1,4500.808
8.785,0,6,123.0414,1998.0,2,2,0,121.8414
20.6,1,6,185.9556,2004.0,2,1,1,4318.3788
7.89,0,4,121.0782,2002.0,2,1,1,3456.1678
16.85,0,6,185.8266,1987.0,0,2,1,1659.8394
16.35,0,9,127.402,2002.0,2,1,1,759.012
12.865732002419843,1,13,159.4578,1985.0,1,2,3,4974.1918
17.35,1,0,87.983,2002.0,2,1,1,1707.777
13.194406118776243,1,6,197.3768,1985.0,1,2,3,7488.9184
13.3379766536965,0,9,116.8124,1985.0,1,2,3,2488.7604
12.6,0,9,186.7556,1987.0,0,2,1,2816.334
5.32,0,8,101.4674,1999.0,1,0,1,2954.1546
13.3379766536965,0,9,255.2698,1985.0,2,0,0,761.0094
13.0,1,3,199.4426,2004.0,2,1,1,593.2278
11.788407960199004,0,14,50.2324,1985.0,1,2,3,1298.31
19.85,0,9,46.3376,2004.0,2,1,1,1150.5024
17.6,0,8,237.159,2007.0,2,1,1,3072.667
14.6,0,9,181.7976,2004.0,2,1,1,3259.7568
7.55,0,3,152.734,1999.0,1,0,1,2756.412
13.8,0,3,106.9254,1997.0,2,0,1,2930.1858
17.25,1,13,99.2068,1998.0,2,2,0,97.2068
10.1,0,8,153.1656,1997.0,2,0,1,1544.656
14.3,1,10,212.5586,1987.0,0,2,1,3165.879
9.8,0,0,100.6016,1997.0,2,0,1,1619.2256
11.3,0,9,194.4478,1997.0,2,0,1,387.4956
7.67,0,9,36.3216,2002.0,2,1,1,415.4592
13.8,0,4,55.893,1998.0,2,2,0,226.372
10.395,0,12,160.0604,1999.0,1,0,1,1267.6832
20.7,0,4,175.8028,1997.0,2,0,1,1593.9252
13.23835812964931,0,4,147.176,1985.0,2,0,0,585.904
17.35,1,12,149.605,2009.0,1,2,2,3745.125
16.35,0,11,104.828,2009.0,1,2,2,1810.976
19.35,0,6,167.0474,1997.0,2,0,1,2358.2636
15.2,0,8,50.3034,2007.0,2,1,1,145.8102
14.3,0,5,78.2302,2009.0,1,2,2,554.6114
13.23835812964931,1,4,146.8102,1985.0,1,2,3,3499.4448
20.0,1,5,127.3678,1997.0,2,0,1,1780.3492
12.56932340425532,1,5,172.1106,1985.0,1,2,3,2566.659
10.1,1,13,38.2848,2007.0,2,1,1,1230.3984
12.340829621380845,1,3,41.548,1985.0,1,2,3,918.804
13.23835812964931,0,4,170.7106,1985.0,1,2,3,3079.9908
8.18,1,5,56.9588,1999.0,1,0,1,744.3644
19.5,0,3,179.8002,1997.0,2,0,1,716.4008
18.7,0,13,254.7672,1997.0,2,0,1,5113.344
12.35,1,4,48.5692,2002.0,2,1,1,886.8456
16.0,1,10,45.5718,1987.0,0,2,1,1039.9796
8.395,0,7,253.704,1999.0,1,0,1,4554.072
4.785,0,1,119.7098,2002.0,2,1,1,1807.647
5.03,0,9,122.6756,2004.0,2,1,1,2665.8632
15.6,0,13,174.3054,2007.0,2,1,1,1751.054
7.285,0,9,173.6054,2004.0,2,1,1,2626.581
20.35,0,13,120.9072,1999.0,1,0,1,1470.0864
17.7,0,13,165.9816,2007.0,2,1,1,4362.3216
12.340829621380845,0,3,164.3842,1985.0,1,2,3,4476.1734
20.25,1,4,248.4092,2007.0,2,1,1,2241.0828
8.945,1,4,264.791,2007.0,2,1,1,4733.838
12.766103789126852,0,10,66.0826,1985.0,2,0,0,258.3304
18.25,0,13,199.0084,1997.0,2,0,1,3174.5344
20.35,0,9,127.6678,1999.0,1,0,1,2924.8594
16.75,1,10,72.3038,1999.0,1,0,1,960.7494
12.1,0,7,178.166,1998.0,2,2,0,539.298
18.5,1,4,144.2102,2004.0,2,1,1,2041.3428
15.0,1,3,58.5904,2004.0,2,1,1,996.0368
19.5,1,3,158.992,1997.0,2,0,1,1757.712
13.65,0,1,230.6668,2007.0,2,1,1,1842.9344
13.15,1,6,170.6764,2004.0,2,1,1,3435.528
13.194406118776243,1,6,106.2596,1985.0,1,2,3,1402.1748
20.6,1,4,211.4244,1997.0,2,0,1,7833.8028
6.28,0,14,87.9198,2004.0,2,1,1,1221.0772
5.925,1,4,42.8086,1997.0,2,0,1,669.129
17.7,0,5,94.541,2002.0,2,1,1,1061.951
18.85,0,3,168.1132,1997.0,2,0,1,2874.9244
13.23835812964931,0,4,241.8854,1985.0,1,2,3,4592.0226
17.5,0,10,141.718,1998.0,2,2,0,419.454
17.7,0,13,182.8266,1987.0,0,2,1,5163.9448
16.1,1,6,107.7596,1987.0,0,2,1,323.5788
9.8,0,10,128.402,2009.0,1,2,2,1265.02
7.565,0,8,54.793,2002.0,2,1,1,622.523
17.6,1,10,111.7202,1997.0,2,0,1,1125.202
12.15,1,6,164.1552,1999.0,1,0,1,5198.5664
9.31,0,5,61.651,1987.0,0,2,1,379.506
19.25,1,5,82.1908,1999.0,1,0,1,2432.8332
9.5,0,6,110.7228,2002.0,2,1,1,1657.842
15.35,0,11,143.947,1987.0,0,2,1,3006.087
12.340829621380845,0,3,153.4682,1985.0,1,2,3,2287.023
12.865732002419843,1,13,120.3098,1985.0,1,2,3,1687.1372
17.85,0,14,189.1188,2007.0,2,1,1,3237.1196
7.02,0,4,82.225,1987.0,0,2,1,2746.425
12.275211111111112,0,0,81.425,1985.0,1,2,3,1331.6
12.56932340425532,0,5,53.2614,1985.0,1,2,3,607.8754
12.3,0,14,106.3938,2004.0,2,1,1,857.5504
5.46,1,3,184.824,2004.0,2,1,1,4287.752
15.1,0,5,147.2076,2002.0,2,1,1,1773.6912
11.8,0,6,46.8402,2002.0,2,1,1,597.2226
19.25,0,9,33.4558,2009.0,1,2,2,441.4254
13.65,1,13,55.8588,2002.0,2,1,1,1431.47
13.35,0,13,240.2564,1987.0,0,2,1,2860.2768
12.865732002419843,1,13,86.9514,1985.0,1,2,3,3364.9532
13.15,1,13,88.6856,2002.0,2,1,1,1757.712
14.3,1,6,89.8856,1997.0,2,0,1,966.7416
12.3,0,13,115.1834,2002.0,2,1,1,1958.1178
7.825,0,10,63.2826,1998.0,2,2,0,129.1652
19.1,0,4,38.8138,2004.0,2,1,1,365.5242
8.71,0,3,93.7778,1987.0,0,2,1,1783.6782
19.6,0,9,252.2698,1987.0,0,2,1,2790.3678
19.5,0,3,179.3002,1999.0,1,0,1,2328.3026
15.85,0,1,174.737,2007.0,2,1,1,2822.992
13.17173943661972,0,8,85.1224,1985.0,1,2,3,2045.3376
17.6,1,1,47.2402,2002.0,2,1,1,505.3422
12.340829621380845,1,3,102.699,1985.0,1,2,3,3095.97
19.1,0,6,233.1958,1997.0,2,0,1,5141.3076
6.13,0,6,54.0298,2009.0,1,2,2,808.947
6.55,0,1,100.6332,2004.0,2,1,1,2665.8632
16.5,1,13,143.8128,2007.0,2,1,1,2588.6304
17.0,0,8,125.073,1987.0,0,2,1,1108.557
10.5,1,0,162.421,2002.0,2,1,1,1304.968
8.93,0,9,55.4614,2002.0,2,1,1,331.5684
12.275211111111112,0,0,180.866,1985.0,1,2,3,3235.788
16.1,1,6,95.141,1987.0,0,2,1,3089.312
12.275211111111112,0,0,113.1544,1985.0,1,2,3,3355.632
5.82,0,9,171.379,2009.0,1,2,2,2037.348
16.25,0,6,126.2046,1999.0,1,0,1,1867.569
13.35,1,13,180.266,2002.0,2,1,1,898.83
12.275211111111112,1,0,172.3422,1985.0,1,2,3,7759.899
5.15,1,10,125.6388,2004.0,2,1,1,2848.2924
12.865732002419843,0,13,94.5462,1985.0,1,2,3,2868.9322
7.865,0,2,166.0526,1987.0,0,2,1,3617.9572
9.895,0,14,239.4564,2004.0,2,1,1,5243.8408
17.35,0,9,176.0712,2004.0,2,1,1,2109.2544
8.365,0,7,36.1506,2004.0,2,1,1,721.0614
6.675,0,13,92.1462,1987.0,0,2,1,1203.1006
12.766103789126852,1,10,83.1276,1985.0,1,2,3,1868.2348
17.35,0,11,80.5618,1987.0,0,2,1,322.2472
16.75,0,13,186.4556,1997.0,2,0,1,3942.8676
18.85,0,7,129.6336,1999.0,1,0,1,3195.84
6.575,1,1,143.5444,2004.0,2,1,1,3338.3212
12.65,1,6,238.9538,1999.0,1,0,1,4086.0146
15.2,0,9,110.9912,2009.0,1,2,2,1856.2504
12.56932340425532,1,5,79.3276,1985.0,1,2,3,1380.8692
7.07,0,13,113.3834,2004.0,2,1,1,1267.0174
13.65,0,13,184.4924,2009.0,1,2,2,5182.5872
12.56932340425532,1,5,145.2418,1985.0,2,0,0,147.1418
7.06,1,15,58.8904,1998.0,2,2,0,58.5904
11.8,0,14,186.3924,1987.0,0,2,1,5367.6796
13.17173943661972,0,8,41.548,1985.0,1,2,3,1358.232
9.3,0,4,250.2092,2002.0,2,1,1,5976.2208
12.275211111111112,0,0,117.6124,1985.0,1,2,3,2251.7356
11.788407960199004,0,14,181.1634,1985.0,2,0,0,181.7634
13.6,0,13,195.4136,1987.0,0,2,1,5443.5808
19.5,0,9,57.2614,2002.0,2,1,1,1547.3192
19.35,1,0,47.1034,1998.0,2,2,0,145.8102
13.915723684210526,0,11,112.0202,1985.0,1,2,3,5063.409
13.1,1,6,178.9318,1999.0,1,0,1,3067.3406
16.7,1,0,97.6384,2004.0,2,1,1,2857.6136
5.785,1,6,87.1856,2004.0,2,1,1,1406.1696
12.766103789126852,0,10,89.4172,1985.0,2,0,0,178.4344
6.13,0,4,59.3536,1999.0,1,0,1,1470.0864
9.8,0,8,116.2492,2009.0,1,2,2,2896.23
12.340829621380845,1,3,154.6314,1985.0,1,2,3,6515.5188
7.42,0,13,248.4092,2009.0,1,2,2,996.0368
16.7,1,13,57.4562,1997.0,2,0,1,948.0992
13.194406118776243,0,6,85.6198,1985.0,2,0,0,87.2198
9.0,0,3,80.1644,2007.0,2,1,1,1178.466
13.194406118776243,1,6,188.4214,1985.0,2,0,0,565.2642
6.36,0,9,164.5526,1987.0,0,2,1,2137.8838
17.7,0,4,184.1292,1998.0,2,2,0,547.2876
16.5,0,3,208.5638,1987.0,0,2,1,2691.8294
12.56932340425532,1,5,108.6912,1985.0,1,2,3,3057.3536
12.340829621380845,0,3,146.0418,1985.0,2,0,0,588.5672
11.85,0,4,96.4726,1997.0,2,0,1,978.726
10.195,1,10,197.511,2004.0,2,1,1,2356.932
13.194406118776243,1,6,162.1552,1985.0,1,2,3,3086.6488
11.576204620462047,0,7,153.2998,1985.0,2,0,0,461.3994
13.65,0,6,150.505,1999.0,1,0,1,2696.49
20.35,0,13,117.9466,2007.0,2,1,1,1649.8524
20.2,0,9,62.051,1998.0,2,2,0,126.502
13.85,1,10,119.6124,1997.0,2,0,1,2014.7108
8.05,1,4,112.2518,1987.0,0,2,1,1707.777
7.365,0,13,94.712,2002.0,2,1,1,932.12
12.5,0,3,118.344,2007.0,2,1,1,2157.192
7.42,1,12,184.8582,2004.0,2,1,1,4643.955
12.760273972602738,0,12,33.7216,1985.0,1,2,3,1280.9992
6.235,0,9,261.991,2007.0,2,1,1,2366.919
12.35,1,4,49.1692,1987.0,0,2,1,886.8456
6.75,1,4,95.6752,1987.0,0,2,1,958.752
16.75,0,8,36.8532,1999.0,1,0,1,1150.5024
19.35,1,0,163.3184,2002.0,2,1,1,2641.8944
9.6,1,1,102.499,1997.0,2,0,1,1547.985
19.85,1,13,62.0194,2009.0,1,2,2,619.194
15.1,0,5,147.4076,1997.0,2,0,1,2808.3444
13.194406118776243,1,6,62.9536,1985.0,1,2,3,2266.3832
6.59,0,6,85.6908,2004.0,2,1,1,1929.4884
16.75,0,1,89.4856,1999.0,1,0,1,1054.6272
15.2,0,14,38.6848,2002.0,2,1,1,1155.8288
13.0,1,13,65.7484,2007.0,2,1,1,1174.4712
5.86,1,10,154.1314,2009.0,1,2,2,3412.8908
11.395,0,8,150.1708,1998.0,2,2,0,300.9416
20.85,0,5,192.2478,1998.0,2,2,0,387.4956
11.788407960199004,0,14,112.886,1985.0,1,2,3,2942.836
5.035,1,1,226.3036,1987.0,0,2,1,4098.6648
11.15,0,4,45.0744,1999.0,1,0,1,452.744
6.38,0,4,178.3344,2009.0,1,2,2,3211.8192
8.39,0,9,162.2868,1997.0,2,0,1,2620.5888
5.675,1,13,155.5288,2004.0,2,1,1,1414.1592
15.7,1,6,110.1544,1999.0,1,0,1,1565.9616
13.0,1,13,65.9484,2009.0,1,2,2,1043.9744
13.17173943661972,0,8,121.844,1985.0,1,2,3,3115.944
13.5,1,6,145.3102,1987.0,0,2,1,729.051
8.895,1,13,125.173,2007.0,2,1,1,2956.152
10.895,0,4,263.0568,1997.0,2,0,1,527.3136
16.2,1,5,178.437,2002.0,2,1,1,1058.622
13.194406118776243,1,6,84.1592,1985.0,1,2,3,1320.9472
15.1,1,10,131.9942,2007.0,2,1,1,3047.3666
7.475,0,9,217.6192,1997.0,2,0,1,1725.7536
12.275211111111112,0,0,144.847,1985.0,2,0,0,143.147
10.8,1,0,41.5138,2009.0,1,2,2,446.7518
20.0,0,11,35.019,2009.0,1,2,2,585.904
14.3,1,10,210.3586,1999.0,1,0,1,6331.758
10.1,0,8,153.4656,2007.0,2,1,1,1853.5872
17.85,0,5,149.105,1997.0,2,0,1,2247.075
9.5,0,14,32.89,1998.0,2,2,0,33.29
20.75,0,8,146.6734,2007.0,2,1,1,445.4202
12.1,0,4,164.6526,1998.0,2,2,0,657.8104
20.6,0,9,74.4696,2009.0,1,2,2,223.7088
7.67,0,9,33.1216,1997.0,2,0,1,727.0536
13.194406118776243,0,6,111.1912,1985.0,2,0,0,218.3824
20.6,0,0,119.5756,1987.0,0,2,1,2665.8632
15.35,0,14,196.6768,1998.0,2,2,0,591.2304
5.46,1,6,142.6786,1987.0,0,2,1,2311.6576
9.395,0,14,224.772,1999.0,1,0,1,7017.532
12.340829621380845,0,3,180.6002,1985.0,2,0,0,895.501
10.0,0,6,243.8144,1997.0,2,0,1,4655.2736
12.766103789126852,0,10,98.2042,1985.0,2,0,0,198.4084
7.445,0,0,73.3354,1999.0,1,0,1,451.4124
13.179111842105263,1,2,49.7008,1985.0,2,0,0,50.6008
15.5,1,6,102.1332,2009.0,1,2,2,615.1992
19.85,0,8,126.1704,1987.0,0,2,1,876.1928
11.5,0,6,128.1652,1997.0,2,0,1,2454.1388
12.275211111111112,0,0,250.4724,1985.0,2,0,0,251.6724
10.5,0,7,159.0946,2002.0,2,1,1,4102.6596
19.7,0,0,177.766,2004.0,2,1,1,2696.49
